project_name,dep_name,dep_type
material.angular.io,npm__at_babel_plugin-transform-member-expression-literals__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__form-data__2.3.3,library
material.angular.io,npm__ua-parser-js__1.0.36,library
material.angular.io,npm__ansi-colors__4.1.3,library
material.angular.io,npm__uglify-js__3.17.2,library
material.angular.io,npm__typescript__5.2.2,library
material.angular.io,npm__follow-redirects__1.15.3__debug_4.3.2,library
material.angular.io,npm__ua-parser-js__0.7.31,library
material.angular.io,npm__at_babel_plugin-transform-logical-assignment-operators__7.22.11__at_babel_core_7.23.2,library
material.angular.io,npm__uc.micro__1.0.6,library
material.angular.io,npm__at_isaacs_cliui__8.0.2,library
material.angular.io,npm__type-fest__0.21.3,library
material.angular.io,npm__flatted__3.2.7,library
material.angular.io,npm__type-fest__0.20.2,library
material.angular.io,npm__at_istanbuljs_load-nyc-config__1.1.0,library
material.angular.io,npm__type-check__0.3.2,library
material.angular.io,npm__typed-assert__1.0.9,library
material.angular.io,npm__find-versions__3.2.0,library
material.angular.io,npm__type-fest__0.8.1,library
material.angular.io,npm__tweetnacl__0.14.5,library
material.angular.io,npm__find-up__6.3.0,library
material.angular.io,npm__ajv-keywords__3.5.2__ajv_6.12.6,library
material.angular.io,npm__at_humanwhocodes_object-schema__1.2.1,library
material.angular.io,npm__tsconfig-paths__3.14.1,library
material.angular.io,npm__ajv-formats__2.1.1__ajv_8.12.0,library
material.angular.io,npm__flat-cache__3.0.4,library
material.angular.io,npm__at_humanwhocodes_module-importer__1.0.1,library
material.angular.io,npm__aggregate-error__3.1.0,library
material.angular.io,npm__trim-repeated__1.0.0,library
material.angular.io,npm__finalhandler__1.2.0,library
material.angular.io,npm__find-up__4.1.0,library
material.angular.io,npm__tr46__0.0.3,library
material.angular.io,npm__to-regex-range__5.0.1,library
material.angular.io,npm__fill-range__7.0.1,library
material.angular.io,npm__at_humanwhocodes_gitignore-to-minimatch__1.0.2,library
material.angular.io,npm__to-fast-properties__2.0.0,library
material.angular.io,npm__at_babel_plugin-transform-literals__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__agent-base__6.0.2,library
material.angular.io,npm__tmp__0.0.30,library
material.angular.io,npm__finalhandler__1.1.2,library
material.angular.io,npm__filesize__6.4.0,library
material.angular.io,npm__thunky__1.1.0,library
material.angular.io,npm__file-uri-to-path__2.0.0,library
material.angular.io,npm__tmp__0.0.33,library
material.angular.io,npm__third-party-web__0.23.4,library
material.angular.io,npm__file-type__6.2.0,library
material.angular.io,npm__filenamify__2.1.0,library
material.angular.io,npm__file-type__5.2.0,library
material.angular.io,npm__flat__5.0.2,library
material.angular.io,npm__file-type__4.4.0,library
material.angular.io,npm__file-type__3.9.0,library
material.angular.io,npm__text-table__0.2.0,library
material.angular.io,npm__test-exclude__6.0.0,library
material.angular.io,npm__terser__5.22.0,library
material.angular.io,npm__term-size__2.2.1,library
material.angular.io,npm__file-type__12.4.2,library
material.angular.io,npm__adm-zip__0.4.16,library
material.angular.io,npm__tar-fs__3.0.4,library
material.angular.io,npm__taffydb__2.6.2,library
material.angular.io,npm__at_grpc_grpc-js__1.7.1,library
material.angular.io,npm__acorn-walk__8.2.0,library
material.angular.io,npm__acorn-jsx__5.3.2__acorn_8.8.2,library
material.angular.io,npm__tar-stream__2.2.0,library
material.angular.io,npm__acorn__8.8.2,library
material.angular.io,npm__supports-preserve-symlinks-flag__1.0.0,library
material.angular.io,npm__supports-color__5.5.0,library
material.angular.io,npm__fecha__4.2.3,library
material.angular.io,npm__fast-url-parser__1.1.3,library
material.angular.io,npm__supports-hyperlinks__2.3.0,library
material.angular.io,npm__acorn-import-assertions__1.9.0__acorn_8.8.2,library
material.angular.io,npm__strip-eof__1.0.0,library
material.angular.io,npm__tcp-port-used__1.0.2,library
material.angular.io,npm__strip-json-comments__2.0.1,library
material.angular.io,npm__tar__6.1.11,library
material.angular.io,npm__superstatic__8.0.0,library
material.angular.io,npm__strip-dirs__2.1.0,library
material.angular.io,npm__at_babel_helper-plugin-utils__7.22.5,library
material.angular.io,npm__strip-ansi__6.0.1,library
material.angular.io,npm__abort-controller__3.0.0,library
material.angular.io,npm__string_decoder__0.10.31,library
material.angular.io,npm__at_babel_plugin-transform-for-of__7.22.15__at_babel_core_7.23.2,library
material.angular.io,npm__abab__2.0.6,library
material.angular.io,npm__string.prototype.trimend__1.0.5,library
material.angular.io,npm__fast-fifo__1.3.2,library
material.angular.io,npm__string.prototype.trimstart__1.0.5,library
material.angular.io,npm__fast-json-stable-stringify__2.1.0,library
material.angular.io,npm__extsprintf__1.4.1,library
material.angular.io,npm__strict-uri-encode__1.1.0,library
material.angular.io,npm__external-editor__3.1.0,library
material.angular.io,npm__extract-zip__2.0.1,library
material.angular.io,npm__streamroller__3.1.3,library
material.angular.io,npm__at_google-cloud_precise-date__3.0.1,library
material.angular.io,npm__streamx__2.15.1,library
material.angular.io,npm__stream-shift__1.0.1,library
material.angular.io,npm__express__4.18.1,library
material.angular.io,npm__at_babel_plugin-transform-export-namespace-from__7.22.11__at_babel_core_7.23.2,library
material.angular.io,npm__extend__3.0.2,library
material.angular.io,npm__statuses__2.0.1,library
material.angular.io,npm__exit__0.1.2,library
material.angular.io,npm__at_xtuc_long__4.2.2,library
material.angular.io,npm__stack-trace__0.0.10,library
material.angular.io,npm__at_xtuc_ieee754__1.2.0,library
material.angular.io,npm__exegesis-express__4.0.0,library
material.angular.io,npm__at_google-cloud_paginator__4.0.1,library
material.angular.io,npm__at_esbuild_freebsd-x64__0.18.20,library
material.angular.io,npm__at_babel_plugin-transform-exponentiation-operator__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__at_webassemblyjs_wast-printer__1.11.5,library
material.angular.io,npm__spdx-license-ids__3.0.12,library
material.angular.io,npm__at_gar_promisify__1.1.3,library
material.angular.io,npm__spdy-transport__3.0.0,library
material.angular.io,npm__at_babel_plugin-transform-typeof-symbol__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__execa__1.0.0,library
material.angular.io,npm__at_webassemblyjs_wasm-opt__1.11.5,library
material.angular.io,npm__source-map__0.7.4,library
material.angular.io,npm__at_webassemblyjs_wasm-edit__1.11.5,library
material.angular.io,npm__execa__5.1.1,library
material.angular.io,npm__spdx-exceptions__2.3.0,library
material.angular.io,npm__execa__0.7.0,library
material.angular.io,npm__sort-keys__2.0.0,library
material.angular.io,npm__spdy__4.0.2,library
material.angular.io,npm__event-target-shim__5.0.1,library
material.angular.io,npm__etag__1.8.1,library
material.angular.io,npm__at_babel_plugin-transform-dynamic-import__7.22.11__at_babel_core_7.23.2,library
material.angular.io,npm__source-map-loader__4.0.1__webpack_5.89.0,library
material.angular.io,npm__at_angular_cli__17.0.0-rc.0,library
material.angular.io,npm__esutils__2.0.3,library
material.angular.io,npm__socks-proxy-agent__5.0.1,library
material.angular.io,npm__at_eslint-community_regexpp__4.9.1,library
material.angular.io,npm__sort-keys-length__1.0.1,library
material.angular.io,npm__sockjs__0.3.24,library
material.angular.io,npm__estraverse__4.3.0,library
material.angular.io,npm__esrecurse__4.3.0,library
material.angular.io,npm__slash__3.0.0,library
material.angular.io,npm__socks__2.7.1,library
material.angular.io,npm__at_webassemblyjs_helper-wasm-section__1.11.5,library
material.angular.io,npm__at_eslint-community_eslint-utils__4.4.0__eslint_8.24.0,library
material.angular.io,npm__esquery__1.4.0,library
material.angular.io,npm__sigstore__2.1.0,library
material.angular.io,npm__at_babel_plugin-transform-duplicate-keys__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__shebang-regex__1.0.0,library
material.angular.io,npm__esprima__4.0.1,library
material.angular.io,npm__side-channel__1.0.4,library
material.angular.io,npm__shebang-command__1.2.0,library
material.angular.io,npm__at_esbuild_win32-x64__0.18.20,library
material.angular.io,npm__eslint__8.24.0,library
material.angular.io,npm__setprototypeof__1.2.0,library
material.angular.io,npm__shallow-clone__3.0.1,library
material.angular.io,npm__shelljs__0.8.5,library
material.angular.io,npm__serve-static__1.14.2,library
material.angular.io,npm__serve-static__1.15.0,library
material.angular.io,npm__set-blocking__2.0.0,library
material.angular.io,npm__server-destroy__1.0.1,library
material.angular.io,npm__serve-index__1.9.1,library
material.angular.io,npm__at_babel_plugin-transform-dotall-regex__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__serialize-javascript__6.0.1,library
material.angular.io,npm__eslint-plugin-jsdoc__32.3.4__eslint_8.24.0,library
material.angular.io,npm__at_webassemblyjs_ast__1.11.5,library
material.angular.io,npm__semver-regex__2.0.0,library
material.angular.io,npm__eslint-plugin-import__2.26.0__-1677811889,library
material.angular.io,npm__at_vitejs_plugin-basic-ssl__1.0.1__vite_4.5.0,library
material.angular.io,npm__eslint-module-utils__2.7.4__-1539641270,library
material.angular.io,npm__send__0.17.2,library
material.angular.io,npm__eslint-scope__7.1.1,library
material.angular.io,npm__at_esbuild_win32-ia32__0.18.20,library
material.angular.io,npm__semver__6.3.1,library
material.angular.io,npm__eslint-plugin-ban__1.6.0,library
material.angular.io,npm__seek-bzip__1.0.6,library
material.angular.io,npm__at_babel_helper-module-imports__7.22.15,library
material.angular.io,npm__escape-string-regexp__2.0.0,library
material.angular.io,npm__at_angular_material-moment-adapter__17.0.0-rc.0__-925864048,library
material.angular.io,npm__at_typescript-eslint_visitor-keys__5.37.0,library
material.angular.io,npm__safevalues__0.3.4,library
material.angular.io,npm__at_babel_plugin-transform-destructuring__7.23.0__at_babel_core_7.23.2,library
material.angular.io,npm__escape-goat__2.1.1,library
material.angular.io,npm__saucelabs__1.5.0,library
material.angular.io,npm__semver-diff__3.1.1,library
material.angular.io,npm__sass__1.67.0,library
material.angular.io,npm__esbuild__0.19.5,library
material.angular.io,npm__safe-regex-test__1.0.0,library
material.angular.io,npm__escape-html__1.0.3,library
material.angular.io,npm__escape-string-regexp__1.0.5,library
material.angular.io,npm__esbuild__0.18.20,library
material.angular.io,npm__safe-buffer__5.1.2,library
material.angular.io,npm__at_typescript-eslint_typescript-estree__5.37.0__typescript_5.2.2,library
material.angular.io,npm__at_typescript-eslint_typescript-estree__6.9.0__typescript_5.2.2,library
material.angular.io,npm__esbuild-windows-64__0.15.10,library
material.angular.io,npm__at_typescript-eslint_types__5.37.0,library
material.angular.io,npm__rfdc__1.3.0,library
material.angular.io,npm__at_babel_plugin-transform-computed-properties__7.22.5__at_babel_core_7.23.2,library
material.angular.io,npm__sax__1.2.4,library
material.angular.io,npm__at_esbuild_sunos-x64__0.19.5,library
material.angular.io,npm__esbuild-wasm__0.19.5,library
material.angular.io,npm__esbuild-windows-32__0.15.10,library
material.angular.io,npm__responselike__1.0.2,library
material.angular.io,npm__at_typescript-eslint_type-utils__5.37.0__99773703,library
material.angular.io,npm__retry__0.12.0,library
material.angular.io,npm__esbuild-netbsd-64__0.15.10,library
material.angular.io,npm__rimraf__3.0.2,library
material.angular.io,npm__at_esbuild_openbsd-x64__0.19.5,library
material.angular.io,npm__at_typescript-eslint_type-utils__6.9.0__99773703,library
material.angular.io,npm__at_babel_plugin-transform-classes__7.22.15__at_babel_core_7.23.2,library
material.angular.io,npm__at_typescript-eslint_scope-manager__6.9.0,library
material.angular.io,npm__at_esbuild_sunos-x64__0.18.20,library
material.angular.io,npm__esbuild-linux-ppc64le__0.15.10,library
material.angular.io,npm__at_babel_helper-member-expression-to-functions__7.23.0,library
material.angular.io,npm__esbuild-linux-riscv64__0.15.10,library
material.angular.io,npm__resp-modifier__6.0.2,library
material.angular.io,npm__at_typescript-eslint_scope-manager__5.37.0,library
material.angular.io,npm__require-from-string__2.0.2,library
material.angular.io,npm__require-main-filename__2.0.0,library
material.angular.io,npm__replace-ext__1.0.1,library
material.angular.io,npm__esbuild-linux-mips64le__0.15.10,library
material.angular.io,npm__esbuild-linux-arm64__0.15.10,library
material.angular.io,npm__registry-url__5.1.0,library
material.angular.io,npm__esbuild-freebsd-arm64__0.15.10,library
material.angular.io,npm__esbuild-freebsd-64__0.15.10,library
material.angular.io,npm__regenerator-runtime__0.14.0,library
material.angular.io,npm__at_types_youtube__0.0.42,library
material.angular.io,npm__regenerator-transform__0.15.2,library
material.angular.io,npm__reflect-metadata__0.1.13,library
material.angular.io,npm__at_babel_plugin-transform-class-static-block__7.22.11__at_babel_core_7.23.2,library
material.angular.io,npm__at_typescript-eslint_eslint-plugin__6.9.0__-1776553458,library
material.angular.io,npm__at_esbuild_openbsd-x64__0.18.20,library
material.angular.io,npm__redeyed__2.1.1,library
material.angular.io,npm__readable-stream__3.6.0,library
material.angular.io,npm__regenerate-unicode-properties__10.1.0,library
material.angular.io,npm__at_esbuild_netbsd-x64__0.18.20,library
material.angular.io,npm__es6-promisify__5.0.0,library
material.angular.io,npm__at_types_sockjs__0.3.33,library
material.angular.io,npm__es-to-primitive__1.2.1,library
material.angular.io,npm__esbuild-darwin-64__0.15.10,library
material.angular.io,npm__readdir-glob__1.1.2,library
material.angular.io,npm__re2__1.17.7,library
material.angular.io,npm__read-package-json__7.0.0,library
material.angular.io,npm__at_angular-eslint_eslint-plugin__14.1.2__99773703,library
material.angular.io,npm__at_esbuild_linux-x64__0.19.5,library
material.angular.io,npm__raw-body__2.5.1,library
material.angular.io,npm__queue-microtask__1.2.3,library
material.angular.io,npm__at_types_shelljs__0.8.11,library
material.angular.io,npm__errno__0.1.8,library
material.angular.io,npm__queue-tick__1.0.1,library
material.angular.io,npm__at_types_serve-index__1.9.1,library
material.angular.io,npm__raw-body__2.5.2,library
material.angular.io,npm__at_esbuild_linux-x64__0.18.20,library
material.angular.io,npm__qjobs__1.2.0,library
material.angular.io,npm__qs__6.11.0,library
material.angular.io,npm__q__1.4.1,library
material.angular.io,npm__at_types_selenium-webdriver__3.0.20,library
material.angular.io,npm__at_types_semver__7.5.4,library
material.angular.io,npm__entities__4.5.0,library
material.angular.io,npm__at_esbuild_linux-s390x__0.19.5,library
material.angular.io,npm__ent__2.2.0,library
material.angular.io,npm__enquirer__2.4.1,library
material.angular.io,npm__psl__1.9.0,library
material.angular.io,npm__enhanced-resolve__5.15.0,library
material.angular.io,npm__pump__3.0.0,library
material.angular.io,npm__pseudomap__1.0.2,library
material.angular.io,npm__engine.io__6.2.0,library
